label_path,image_path,split,class_id,format,x_center,y_center,bbox_width,bbox_height,area_normalized,polygon_point_count,class_name
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.jpg,test,2,YOLO polygon segmentation,0.892578125,0.4817708328125,0.015625,0.03125,0.00020599364776610618,20,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.jpg,test,2,YOLO polygon segmentation,0.9140625,0.4010416671875,0.0234375,0.09375,0.0005760192825317312,42,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.jpg,test,2,YOLO polygon segmentation,0.849609375,0.6276041671875,0.06640625,0.234375,0.001990000401306341,101,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.jpg,test,2,YOLO polygon segmentation,0.658203125,0.39583333359375,0.0234375,0.036458332812499994,0.0006268819198608777,21,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.jpg,test,2,YOLO polygon segmentation,0.6640625,0.5520833335937501,0.03515625,0.1979166671875,0.0038477579650878224,81,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.jpg,test,2,YOLO polygon segmentation,0.59375,0.5885416664062499,0.01953125,0.1041666671875,0.00110626220703125,34,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.jpg,test,2,YOLO polygon segmentation,0.5390625,0.5169270835937501,0.046875,0.1432291671875,0.0035133361961366127,62,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.jpg,test,0,YOLO polygon segmentation,0.427734375,0.5013020828125,0.12890625,0.1328125,0.01059977215042121,128,Class 0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.jpg,test,1,YOLO polygon segmentation,0.21625,0.77416666640625,0.4325,0.45166666718750004,0.11017083335449215,11,Class 1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6990_JPG.rf.981d492fda6882d609385a301391b63f.jpg,test,1,YOLO polygon segmentation,0.7506249999999999,0.77416666640625,0.4887499999999999,0.45166666718750004,0.10099687510839842,14,Class 1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,0,YOLO polygon segmentation,0.1123046875,0.66015625,0.224609375,0.1328125,0.009747823065185542,116,Class 0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,0,YOLO polygon segmentation,0.1220703125,0.13671875,0.244140625,0.2734375,0.03073883058013919,163,Class 0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,0,YOLO polygon segmentation,0.1357421875,0.05859375,0.205078125,0.1171875,0.011674245191192626,66,Class 0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,0,YOLO polygon segmentation,0.4130859375,0.19140625,0.060546875,0.044270834374999984,0.0013516744239807157,46,Class 0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,0,YOLO polygon segmentation,0.4375,0.29036458359375,0.109375,0.13802083281250002,0.005535125752258278,111,Class 0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,0,YOLO polygon segmentation,0.3369140625,0.12109375,0.177734375,0.2421875,0.016832987477874723,205,Class 0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,0,YOLO polygon segmentation,0.1142578125,0.3619791671875,0.228515625,0.28125,0.03629302979125977,310,Class 0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,0,YOLO polygon segmentation,0.4921875,0.42447916640625,0.1171875,0.1302083328125,0.01065572100677492,90,Class 0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,0,YOLO polygon segmentation,0.6435546875,0.3671875,0.126953125,0.161458334375,0.011863708480071969,102,Class 0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,0,YOLO polygon segmentation,0.921875,0.38932291640625005,0.15625,0.3151041671875,0.03823979697799686,152,Class 0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,0,YOLO polygon segmentation,0.7529296875,0.36848958359375,0.126953125,0.2161458328125,0.013618469248199538,153,Class 0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.2724609375,0.6328125,0.087890625,0.6875,0.012382507331085223,239,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.3564453125,0.5963541671875,0.025390625,0.34375,0.003211975104522688,74,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.3193359375,0.7395833335937501,0.021484375,0.0677083328125,0.0003789265892029242,32,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.2841796875,0.54296875,0.037109375,0.2734375,0.0018437703399658278,78,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.3330078125,0.6861979164062499,0.037109375,0.0911458328125,0.0005416870216369274,45,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.40625,0.5364583328125,0.0234375,0.234375,0.0012880961090087767,45,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.3642578125,0.62109375,0.017578125,0.04427083437500001,0.00020980834884644362,20,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.333984375,0.5390625,0.03515625,0.09895833437500001,0.0006332397491454894,47,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.0888671875,0.7018229164062499,0.009765625,0.049479167187500006,0.00029627482147217415,18,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.09375,0.5260416664062499,0.01171875,0.1927083328125,0.0015474955207824721,20,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.033203125,0.6028645835937501,0.046875,0.0963541671875,0.0007133483993530241,41,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.181640625,0.5169270835937501,0.0078125,0.033854167187500006,0.00011825561676025165,15,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.15625,0.5768229164062499,0.015625,0.028645832812499994,0.00015894571685791392,19,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.1474609375,0.5364583335937501,0.009765625,0.052083332812499994,0.0001958211265563961,23,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.0888671875,0.703125,0.009765625,0.046875,0.00023651123123169526,16,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.1396484375,0.5846354171875,0.029296875,0.0234375,0.0002492268951416049,24,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.1708984375,0.5572916664062499,0.021484375,0.041666667187500006,0.00032552084579467316,21,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.1240234375,0.6927083328125,0.056640625,0.078125,0.0013122558433532744,60,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.908203125,0.6015625,0.02734375,0.151041665625,0.0013910929283143247,47,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.734375,0.5299479164062499,0.0234375,0.1380208328125,0.0010083516403198711,40,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.6298828125,0.4921875,0.021484375,0.05729166562499999,0.0002619425476073356,27,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,YOLO polygon segmentation,0.5009765625,0.5182291664062499,0.021484375,0.0729166671875,0.0010490417549133407,32,Class 2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,1,YOLO polygon segmentation,0.315625,0.76,0.43374999999999997,0.48,0.07886979153417964,13,Class 1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,1,YOLO polygon segmentation,0.774375,0.75083333359375,0.43625,0.49833333281250003,0.10426979169824227,14,Class 1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,1,YOLO polygon segmentation,0.20375000000000001,0.7158333328125001,0.40750000000000003,0.30499999999999994,0.023720833363281218,12,Class 1
