label_path,image_path,split,line_number,class_id,coordinate_count,point_count,area_normalized,bbox_width_normalized,bbox_height_normalized,touches_border,image_width,image_height,is_valid_row,is_valid_area,is_suspicious,issues
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,1,0,232,115,0.009747823065185542,0.224609375,0.1328125,True,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,2,0,326,162,0.03073883058013919,0.244140625,0.2734375,True,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,3,0,132,65,0.011674245191192626,0.205078125,0.1171875,True,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,4,0,92,45,0.0013516744239807157,0.060546875,0.044270834374999984,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,5,0,222,110,0.005535125752258278,0.109375,0.13802083281250002,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,6,0,410,204,0.016832987477874723,0.177734375,0.2421875,True,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,7,0,620,309,0.03629302979125977,0.228515625,0.28125,True,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,8,0,180,89,0.01065572100677492,0.1171875,0.1302083328125,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,9,0,204,101,0.011863708480071969,0.126953125,0.161458334375,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,10,0,304,151,0.03823979697799686,0.15625,0.3151041671875,True,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,11,0,306,152,0.013618469248199538,0.126953125,0.2161458328125,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,12,2,478,238,0.012382507331085223,0.087890625,0.6875,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,13,2,148,73,0.003211975104522688,0.025390625,0.34375,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,14,2,64,31,0.0003789265892029242,0.021484375,0.0677083328125,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,15,2,156,77,0.0018437703399658278,0.037109375,0.2734375,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,16,2,90,44,0.0005416870216369274,0.037109375,0.0911458328125,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,17,2,90,44,0.0012880961090087767,0.0234375,0.234375,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,18,2,40,19,0.00020980834884644362,0.017578125,0.04427083437500001,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,19,2,94,46,0.0006332397491454894,0.03515625,0.09895833437500001,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,20,2,36,17,0.00029627482147217415,0.009765625,0.049479167187500006,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,21,2,40,19,0.0015474955207824721,0.01171875,0.1927083328125,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,22,2,82,40,0.0007133483993530241,0.046875,0.0963541671875,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,23,2,30,14,0.00011825561676025165,0.0078125,0.033854167187500006,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,24,2,38,18,0.00015894571685791392,0.015625,0.028645832812499994,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,25,2,46,22,0.0001958211265563961,0.009765625,0.052083332812499994,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,26,2,32,15,0.00023651123123169526,0.009765625,0.046875,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,27,2,48,23,0.0002492268951416049,0.029296875,0.0234375,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,28,2,42,20,0.00032552084579467316,0.021484375,0.041666667187500006,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,29,2,120,59,0.0013122558433532744,0.056640625,0.078125,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,30,2,94,46,0.0013910929283143247,0.02734375,0.151041665625,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,31,2,80,39,0.0010083516403198711,0.0234375,0.1380208328125,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,32,2,54,26,0.0002619425476073356,0.021484375,0.05729166562499999,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,33,2,64,31,0.0010490417549133407,0.021484375,0.0729166671875,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,34,1,26,12,0.07886979153417964,0.43374999999999997,0.48,True,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,35,1,28,13,0.10426979169824227,0.43625,0.49833333281250003,True,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR6991_JPG.rf.cb59b0e11e00ab6f2eb7dd2054ec6da4.jpg,test,36,1,24,11,0.023720833363281218,0.40750000000000003,0.30499999999999994,True,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR7003_JPG.rf.43bdcfeab63e1882f5cb3727ccc02748.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7003_JPG.rf.43bdcfeab63e1882f5cb3727ccc02748.jpg,test,1,2,158,78,0.008450826016235355,0.021484375,0.6380208343749999,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR7003_JPG.rf.43bdcfeab63e1882f5cb3727ccc02748.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7003_JPG.rf.43bdcfeab63e1882f5cb3727ccc02748.jpg,test,2,2,42,20,0.000504811602020247,0.009765625,0.0755208328125,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR7003_JPG.rf.43bdcfeab63e1882f5cb3727ccc02748.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7003_JPG.rf.43bdcfeab63e1882f5cb3727ccc02748.jpg,test,3,2,402,200,0.008140563957977236,0.123046875,0.6484375,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR7003_JPG.rf.43bdcfeab63e1882f5cb3727ccc02748.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7003_JPG.rf.43bdcfeab63e1882f5cb3727ccc02748.jpg,test,4,2,28,13,0.00036239623870849835,0.009765625,0.046875,False,640,640,True,True,False,
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/labels/test/GOPR7003_JPG.rf.43bdcfeab63e1882f5cb3727ccc02748.txt,/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7003_JPG.rf.43bdcfeab63e1882f5cb3727ccc02748.jpg,test,5,2,92,45,0.002693176268005401,0.021484375,0.3098958328125,False,640,640,True,True,False,
