image_path,split,annotation_count,mean_annotation_area,max_annotation_area,mean_polygon_point_count
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7592_JPG.rf.c93ee7e40a2e7242a38625aba2c5fc1a.jpg,test,43,0.005525958621907769,0.036163330076599096,73.53488372093024
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7609_JPG.rf.974807910736fd35a6937b58087389f2.jpg,test,44,0.014685918857711054,0.27072397868576026,87.79545454545455
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7618_JPG.rf.2372dd50bfa69895bcb89df08b6b930e.jpg,test,29,0.01434508636027687,0.11930416631249995,67.03448275862068
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7658_JPG.rf.3ce41393255e2cb6e86579df63e62b2f.jpg,test,34,0.017264721434559555,0.16930516537017865,93.70588235294117
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7667_JPG.rf.70b30e77dd058b57656758359900c7ce.jpg,test,15,0.042858136118713405,0.1657816568496703,163.26666666666668
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7697_JPG.rf.1fe581f38ca88a6bed8eeaf4f6949e39.jpg,test,37,0.012467633496547387,0.23292032882461522,72.64864864864865
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7717_JPG.rf.9a1a2860b68a775770f68b4b73a98920.jpg,test,36,0.015826768324461192,0.1119729165830079,69.13888888888889
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7733_JPG.rf.fbd947e34c38ab7c8aec8eee7212ea68.jpg,test,34,0.018993230225062673,0.11510213215713498,118.58823529411765
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7734_JPG.rf.ecf5fd182735410b118ae20bae18f83a.jpg,test,29,0.018975899670962644,0.13933854172460933,96.41379310344827
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7736_JPG.rf.c22263a5ddc1598a6853b28779f4f79c.jpg,test,36,0.013621921807045828,0.10405791673925785,85.44444444444444
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7741_JPG.rf.e1a86d9d5e37669ff29f0aaca483b986.jpg,test,40,0.01346131290612792,0.10864895805371104,78.325
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7743_JPG.rf.7a47d9b259ff6e87304cb39769b3dd6f.jpg,test,45,0.012972967436321347,0.16010920202941895,73.86666666666666
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7751_JPG.rf.a3712f56ed5a3aade3a01ebd8ca48ddb.jpg,test,31,0.016868838673581014,0.1274337768547058,84.93548387096774
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7754_JPG.rf.8f80749e5b2bee700b92b52b90d4ff7b.jpg,test,28,0.013927076367272504,0.11062812513671871,78.60714285714286
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7763_JPG.rf.7252cc97ff7a8e8e92ddbd9be7c67ae3.jpg,test,31,0.007789038873932878,0.10220937501757804,49.096774193548384
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7772_JPG.rf.0dd57c34e4aaa85f96121d4030ebca69.jpg,test,51,0.009497590953588772,0.10834895847167968,62.470588235294116
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7779_JPG.rf.a92e675e31caba5a70976cc2efd03acc.jpg,test,36,0.015168537227320351,0.1290766398529052,72.52777777777777
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7782_JPG.rf.111fde41cafcfddc07fdac19ac0e06eb.jpg,test,27,0.019659418728817404,0.12720239585546886,75.96296296296296
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7928_JPG.rf.1e60543514c743316d7c780d6dce837a.jpg,test,22,0.026825059822748385,0.19850540167541533,133.5
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7949_JPG.rf.17a7470b9b42ba19d413b34da1b491c4.jpg,test,24,0.02618631481917827,0.2334035236381533,89.70833333333333
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7954_JPG.rf.732562e8614bdd0b2fbe60c01cbb8cb6.jpg,test,37,0.011910683411167439,0.09259895844335941,80.86486486486487
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7966_JPG.rf.732349384a1fef3177264c5c6915ee2a.jpg,test,42,0.01224597148223806,0.10223020827832038,78.88095238095238
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7967_JPG.rf.2ac708c35b8fc8792575a6fbf0fba1a5.jpg,test,27,0.022641452733809884,0.31411870321960456,139.55555555555554
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7969_JPG.rf.a9afa80277bb89b1724e0513695e4a4d.jpg,test,41,0.010308118819958951,0.0983208333466797,76.6829268292683
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7990_JPG.rf.3afc2d47c4c82094041ca941c4e86d81.jpg,test,23,0.02299926412726228,0.13193958329882816,91.52173913043478
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7994_JPG.rf.aae781adb7fec0c42a253a53203488aa.jpg,test,25,0.021457734164670415,0.1463152567344666,99.12
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR7997_JPG.rf.2475f19c7a23fd56bed0b9163847a80d.jpg,test,35,0.012880903323461031,0.13019479180957033,63.68571428571428
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR8007_JPG.rf.d71c78b68e5cfe53b2b2103c0f611313.jpg,test,36,0.010235765074694326,0.10556458343164064,61.80555555555556
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR8025_JPG.rf.0de1da651f1ce651e1bc9ba5640862d9.jpg,test,61,0.010590568198447285,0.22072092687225334,74.88524590163935
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR8041_JPG.rf.b0542356347ee3464162f7ab3134fead.jpg,test,17,0.019510979743284376,0.12160746262817392,176.8235294117647
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR8042_JPG.rf.8d3c7e37919d8b8fe4d098342a90c643.jpg,test,18,0.011656655197270688,0.053816477376556184,138.22222222222223
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR8046_JPG.rf.bb22a88a3800c344b40ac23c34be335d.jpg,test,10,0.04077082111675111,0.12293116252746605,209.3
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR8047_JPG.rf.b2bf55e16f3c4fb8aaa13c08e9344419.jpg,test,26,0.010999340747451784,0.0980552083769531,77.34615384615384
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR8050_JPG.rf.53db4dd6b19860b63351cf84e687f2d0.jpg,test,19,0.00835365161735134,0.09707260134277362,103.0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR8053_JPG.rf.0e1a7b0957e00250feadf65cbbeca561.jpg,test,25,0.009295869707884527,0.08514912914428693,85.04
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR8055_JPG.rf.8f74dc129abeabec91c1b822aee4ceff.jpg,test,22,0.02095427671797597,0.12175114950408938,93.13636363636364
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR8060_JPG.rf.5eda558c9a1445d46c42bedf50417102.jpg,test,33,0.006168521060754028,0.08816914583496097,69.3030303030303
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR8069_JPG.rf.3b57df910df586e99297f69125731f51.jpg,test,22,0.008729381515190813,0.07061287493652346,60.22727272727273
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/test/GOPR8071_JPG.rf.23cc4acdb86d2494a164a5d248efa73d.jpg,test,16,0.0023167133266925833,0.013458251972198569,57.5
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/.ipynb_checkpoints/G0217783_JPG.rf.9e12c20e7d137399b032d8da66ad7426-checkpoint.jpg,train,0,0.0,0.0,0.0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/G0216860_JPG.rf.8d8b00fcc87e497d0c220abd6ebb0026.jpg,train,8,0.050198180406340415,0.16822713577100307,128.75
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/G0217783_JPG.rf.9e12c20e7d137399b032d8da66ad7426.jpg,train,15,0.0378219460721813,0.256748199432373,176.0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/G0217910_JPG.rf.4a810acfebc8d5be5e8e129eb728c749.jpg,train,9,0.0623811466951396,0.24371083577346775,178.22222222222223
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/G0226861_JPG.rf.93a12b09076f81b4efb3d27f2c47e501.jpg,train,18,0.027374655224307584,0.15174318741796877,98.27777777777777
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/G0226881_JPG.rf.b66b7c18c2db50c8037425cb690305e3.jpg,train,38,0.015168697861282337,0.1973541876132813,75.65789473684211
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/G0226882_JPG.rf.fbf6f36e2818fc429ba87592e593c50f.jpg,train,18,0.034822235159081935,0.15839767455673193,120.5
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/G0257240_JPG.rf.24dc9730b3c02287669dc53fa50535a7.jpg,train,29,0.019756844595063536,0.15455081087400746,92.75862068965517
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/G0267268_JPG.rf.5af525d4a7c61c363367b927121d5de6.jpg,train,13,0.03763687915091881,0.14339319862899774,156.92307692307693
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/G0307388_JPG.rf.ac47238bae84927a867c8e3b1c332589.jpg,train,23,0.02233348858820627,0.10740138914214417,121.34782608695652
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6951_JPG.rf.1d0e8c3588b97459a90993362e552523.jpg,train,22,0.025465106923954175,0.14315879649927665,124.31818181818181
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6952_JPG.rf.44ae913ae976f6fae8f9273c4d7675d0.jpg,train,25,0.021705564034755195,0.1441586575089554,108.48
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6953_JPG.rf.30e6c7ce339226caae823979ce6edb23.jpg,train,25,0.016700365704379067,0.14282083346397573,90.64
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6956_JPG.rf.984fc9d73497367f16cca84d6ec6841f.jpg,train,23,0.01871387166827527,0.12360766666503911,83.0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6957_JPG.rf.28190dae94a271f9ae38f5d5a83114e2.jpg,train,22,0.010528389105152492,0.06991958619003302,63.81818181818182
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6958_JPG.rf.d3e627012967a908d4c34f6882dc35c1.jpg,train,31,0.011426148771654676,0.09392293296051026,65.2258064516129
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6959_JPG.rf.7becd467cca6a08a56049157123965b4.jpg,train,30,0.013589099449460858,0.1396729165585937,63.2
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6961_JPG.rf.c6df1e0602a8c2fd64e014c3facd4a2c.jpg,train,36,0.014295631768260486,0.14653703674660012,77.33333333333333
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6962_JPG.rf.6b5bc3fa1515878b6a83fc1719e7177e.jpg,train,30,0.018258670794942086,0.10787916660525163,114.06666666666666
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6963_JPG.rf.3a59fb26b1335c88445bcf6dcec2ae56.jpg,train,38,0.012354387138340198,0.0997906249189453,78.94736842105263
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6964_JPG.rf.fad5d0ac52ebca6253dfb0269d2e9ff7.jpg,train,49,0.009375477106146363,0.1304291666220703,58.51020408163265
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6965_JPG.rf.c4266913f8d15608f8bcf34b552c2936.jpg,train,34,0.017590643658529862,0.14084687463378903,109.17647058823529
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6966_JPG.rf.a5c73b681a01389033694016e8e0f3a4.jpg,train,38,0.014420702160768213,0.13656875003808588,88.28947368421052
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6967_JPG.rf.3603097bfef88cfc75b78de744fbb4ac.jpg,train,20,0.025088758127757266,0.14120624981445304,122.35
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6969_JPG.rf.c63ddb2af9fa3333cb30536915e6fc08.jpg,train,48,0.010140182837484352,0.10413333347460947,68.79166666666667
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6970_JPG.rf.21e8d67c55124b56e94bf8d6f4d823e1.jpg,train,30,0.017553508638278197,0.10548782339630125,104.33333333333333
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6971_JPG.rf.4224c988473f6ee9fc43cc60f6442769.jpg,train,35,0.01415059410542341,0.11783102109960938,75.14285714285714
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6972_JPG.rf.d44ee918696b388d2a82c183ac2d51b7.jpg,train,38,0.015375540647627181,0.2238388061553956,75.92105263157895
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6973_JPG.rf.c4911f22ccb3474671035d4949f137a7.jpg,train,23,0.018577208575845466,0.12068049112319951,84.47826086956522
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6974_JPG.rf.6b2917175702bda70da1606ff001eff0.jpg,train,25,0.019490043044129622,0.12923431398391724,93.28
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6975_JPG.rf.d6b3bdebf1532cd14e8213905ad0a116.jpg,train,32,0.015767168804986947,0.1005172728904724,87.5
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6977_JPG.rf.e4c83d726ebb41d972b791d965dd23fd.jpg,train,23,0.02085302442592456,0.11045937500488284,114.91304347826087
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6978_JPG.rf.726c51933ea10398a3cf9936008bfc1a.jpg,train,23,0.022957799644025716,0.12298711138687135,109.8695652173913
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6979_JPG.rf.b8d9076885e72d654ef628136f626345.jpg,train,45,0.011543113528129074,0.10601304172070301,79.55555555555556
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6980_JPG.rf.3e48f5a0fdd96e7206adc07b3698c19a.jpg,train,61,0.007143469336421777,0.0892229168125,58.49180327868852
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6981_JPG.rf.0349d8eef69da6631163f5956562bef0.jpg,train,46,0.009059298531478879,0.09035833366406246,68.71739130434783
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6982_JPG.rf.eeb30c2966d650ca32909617b839f3ff.jpg,train,49,0.01050917831033638,0.1065101623558044,74.83673469387755
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6983_JPG.rf.0dfa775780f34edbfe9820c80df67ee7.jpg,train,46,0.010747511400805926,0.09573854164355469,74.58695652173913
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6984_JPG.rf.4a69e2642278c59069b0c15b0d9be31d.jpg,train,21,0.02224327402134773,0.17609024044570926,116.0
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6985_JPG.rf.b8cc100fadb4c6c7ab3eeb637e6e651b.jpg,train,31,0.01446630846487623,0.12077077229156521,84.6774193548387
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6986_JPG.rf.5d99b5e86c70054add315ebd6c878e09.jpg,train,38,0.015349858711261962,0.15496317543945307,85.97368421052632
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6987_JPG.rf.5be947fe8e9f59b7ea74738dfa342975.jpg,train,35,0.014019679647654515,0.18764623004989628,72.25714285714285
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6988_JPG.rf.2d40ce23fd33c62fd5f3fac97d999e9f.jpg,train,43,0.010917927778765291,0.1156870524238587,64.34883720930233
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6989_JPG.rf.955e4c864664d94c50040e4fe2cad60e.jpg,train,29,0.015348076190742245,0.11000061035308843,68.44827586206897
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6992_JPG.rf.30329cccafb3dd84ebcc8235ec51e828.jpg,train,30,0.012223710112993384,0.11962708325878901,64.23333333333333
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6993_JPG.rf.fedf7429d1a8134450db180228d8c040.jpg,train,37,0.013813279946396301,0.1443303426139831,78.37837837837837
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6994_JPG.rf.0f4ca9b7b0414fbe0168af011641bae8.jpg,train,45,0.012299712636692304,0.15565872189788815,81.66666666666667
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6995_JPG.rf.75e400f3581b13cb13a2c3622db7145a.jpg,train,44,0.011833531370890514,0.09518229158398436,77.4090909090909
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR6996_JPG.rf.2a90b8830f0388aa855cd7639230e40b.jpg,train,42,0.011253604945664186,0.10321145824023446,73.69047619047619
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7000_JPG.rf.92614340fac3d443ee62f3ec16e31fbd.jpg,train,37,0.01421352352083196,0.09561920166549678,82.5945945945946
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7001_JPG.rf.0e87616090e86d7fdd9db33d2bf0d9cc.jpg,train,32,0.01940561874066925,0.1357243855445861,97.34375
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7002_JPG.rf.78d61f86e504390a4b646c6c29d1f7b5.jpg,train,33,0.01628748385015593,0.11626770823144522,99.93939393939394
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7005_JPG.rf.9407d35c5f412119412d7fbf9d1b7d70.jpg,train,54,0.011396712992828913,0.14106874988476562,67.98148148148148
